HGNC ID	Approved symbol	NCBI Gene ID	Ensembl gene ID	pmid_count
HGNC:32587	SNORA4	619568	ENSG00000263776	4
HGNC:32634	SNORA41	619569	ENSG00000207406	5
HGNC:32757	SNORD95	619570	ENSG00000264549	3
HGNC:32758	SNORD96A	619571	ENSG00000272296	2
HGNC:35748	RPL21P19	641293		2
HGNC:44186	SMG1P1	641298	ENSG00000237296	4
HGNC:35849	RPL31P11	641311	ENSG00000213075	3
HGNC:20770	SAR1AP2	641312	ENSG00000213170	0
HGNC:17625	ZNF674	641339	ENSG00000251192	5
HGNC:44064	SLC7A11-AS1	641364	ENSG00000250033	3
HGNC:44065	LINC00616	641365	ENSG00000248307	1
HGNC:33128	ACOT1	641371	ENSG00000184227	14
HGNC:33159	ACOT6	641372	ENSG00000205669	6
HGNC:37079	NRON	641373	ENSG00000253079	10
HGNC:43936	ARL5AP4	641379	ENSG00000224806	0
HGNC:43937	ARL5AP2	641380	ENSG00000236818	0
HGNC:43933	ARL5AP1	641382	ENSG00000227864	0
HGNC:32295	TMEM75	641384	ENSG00000280055	6
HGNC:32609	SNORA19	641451	ENSG00000207468	4
HGNC:37096	POTEM	641455	ENSG00000222036	4
HGNC:44517	CRIP1P2	641456	ENSG00000238225	1
HGNC:44519	CRIP1P4	641457	ENSG00000182351	1
HGNC:43684	TSC22D1-AS1	641467		1
HGNC:49418	MGAT4EP	641515	ENSG00000184774	3
HGNC:33469	DEFB109B	641517	ENSG00000206034	9
HGNC:40339	LEF1-AS1	641518	ENSG00000232021	5
HGNC:23365	RPL36AP6	641556	ENSG00000231293	1
HGNC:23541	RPL21P5	641613	ENSG00000258640	0
HGNC:23543	RPL23AP8	641614	ENSG00000241582	1
HGNC:23555	RPL9P3	641616	ENSG00000240392	1
HGNC:32965	SNHG6	641638	ENSG00000245910	16
HGNC:32746	SNORD87	641648	ENSG00000254341	5
HGNC:32393	TMEM91	641649		8
HGNC:34400	HEPN1	641654	ENSG00000221932	7
HGNC:35454	ECSCR	641700	ENSG00000249751	18
HGNC:33581	FAM138F	641702	ENSG00000282591	3
HGNC:51510	SPDYE14P	641776	ENSG00000278807	2
HGNC:35995	RPL31P39	641790		1
HGNC:21813	FAM185BP	641808	ENSG00000214439	2
HGNC:20602	SLC23A4P	641842		2
HGNC:13482	UNC93B2	641922	ENSG00000155070	2
HGNC:44099	FAM86LP	641924	ENSG00000242731	1
HGNC:32339	SEPTIN7P2	641977	ENSG00000214765	7
HGNC:42324	GUSBP10	642006	ENSG00000224723	1
HGNC:42326	GUSBP12	642007	ENSG00000169325	1
HGNC:51768	FRG1JP	642236	ENSG00000215548	3
HGNC:4148	GAPDHP70	642259	ENSG00000249489	1
HGNC:52405	NCOA4P4	642262	ENSG00000249215	1
HGNC:33340	FAM110C	642273	ENSG00000184731	9
HGNC:32472	ZNF876P	642280	ENSG00000198155	4
HGNC:48360	CSPG4P9	642288		1
HGNC:43849	SLC25A1P5	642290	ENSG00000267323	0
HGNC:37761	MAPRE1P2	642305		1
HGNC:35920	RPL19P15	642306		1
HGNC:49160	BMS1P15	642311	ENSG00000258780	4
HGNC:13950	GAPDHP15	642317	ENSG00000214563	0
HGNC:31039	TAGLN2P2	642319		0
HGNC:36066	RPL36AP31	642320		1
HGNC:37967	FTLP17	642337	ENSG00000228347	1
HGNC:42773	MIR4500HG	642345	ENSG00000228824	3
HGNC:44560	EEF1GP5	642357	ENSG00000234785	0
HGNC:50367	RBM17P2	642389	ENSG00000273999	0
HGNC:23299	ADARB2-AS1	642394	ENSG00000205696	4
HGNC:42033	PSPC1P1	642395	ENSG00000227879	0
HGNC:49414	GOLGA6L17P	642402	ENSG00000277741	0
HGNC:23611	CTSLP6	642413	ENSG00000204437	1
HGNC:44978	IGKV1OR10-1	642424	ENSG00000237592	0
HGNC:37144	TRIM53BP	642425	ENSG00000166013	1
HGNC:53214	LINC02297	642426	ENSG00000257504	0
HGNC:21377	ADH5P4	642443	ENSG00000233859	3
HGNC:37147	TRIM64B	642446	ENSG00000189253	2
HGNC:33392	KRT18P23	642448	ENSG00000215333	0
HGNC:36706	RPL7P46	642451	ENSG00000229917	1
HGNC:19722	ANKRD30BP1	642460	ENSG00000175302	0
HGNC:50474	IARS2P1	642461	ENSG00000251563	0
HGNC:27814	MROH6	642475	ENSG00000204839	6
HGNC:21376	FKBP1C	642489	ENSG00000198225	0
HGNC:37039	RPL29P25	642493	ENSG00000241286	1
HGNC:49915	KCTD9P6	642513	ENSG00000229211	1
HGNC:53642	PRRT1B	642515	ENSG00000283526	1
HGNC:23463	AGAP9	642517	ENSG00000204172	3
HGNC:31661	C1DP3	642521	ENSG00000224760	1
HGNC:36271	RPL36P11	642531		2
HGNC:31660	C1DP2	642538	ENSG00000236217	0
HGNC:4924	HK2P1	642546	ENSG00000228612	4
HGNC:9222	POU5F1P3	642559	ENSG00000235602	7
HGNC:19025	TRIM53AP	642569	ENSG00000225581	1
HGNC:49576	IQANK1	642574	ENSG00000203499	1
HGNC:44929	HSPA8P14	642580	ENSG00000257539	0
HGNC:12671	VDAC1P1	642585	ENSG00000073905	6
HGNC:43562	MIR205HG	642587	ENSG00000230937	7
HGNC:31442	EIF5AP4	642592	ENSG00000234743	0
HGNC:28285	AKAIN1	642597	ENSG00000231824	2
HGNC:38877	TRIM49C	642612	ENSG00000204449	5
HGNC:51801	C2orf69P2	642614	ENSG00000260341	0
HGNC:14533	UBTFL1	642623	ENSG00000255009	2
HGNC:37813	MYL6P4	642627	ENSG00000240677	0
HGNC:37474	TSPY15P	642631	ENSG00000236786	0
HGNC:32943	FAM230B	642633	ENSG00000215498	3
HGNC:16271	RAD21L1	642636	ENSG00000244588	8
HGNC:36373	RPSAP54	642641	ENSG00000213621	1
HGNC:52450	FAM230E	642643	ENSG00000182824	1
HGNC:48707	RARRES2P8	642652	ENSG00000259996	0
HGNC:32322	SCX	642658	ENSG00000260428	17
HGNC:48778	HNRNPA1P48	642659	ENSG00000224578	1
HGNC:48827	CICP17	642663	ENSG00000227233	0
HGNC:51808	KIF18BP1	642683	ENSG00000260746	0
HGNC:36724	RPS11P7	642687	ENSG00000214047	1
HGNC:42878	CBX3P6	642721	ENSG00000228837	0
HGNC:42941	SETP22	642737	ENSG00000213701	0
HGNC:36753	RPL21P69	642738		1
HGNC:35621	RPL9P11	642740		1
HGNC:36797	RPL3P7	642741	ENSG00000225093	1
HGNC:37928	EIF4A1P9	642746	ENSG00000262953	0
HGNC:51221	TBC1D22A-AS1	642757		3
HGNC:42662	ABCD1P5	642762	ENSG00000214330	1
HGNC:50862	DANT2	642776	ENSG00000235244	4
HGNC:41978	NPIPA3	642778	ENSG00000224712	1
HGNC:37725	TSPY18P	642796	ENSG00000231874	1
HGNC:37121	DNAH10OS	642797	ENSG00000250091	2
HGNC:41979	NPIPA2	642799	ENSG00000254852	1
HGNC:33459	CCDC137P	642802	ENSG00000242609	0
HGNC:595	API5P1	642812	ENSG00000234558	2
HGNC:38864	ST13P21	642818	ENSG00000227832	0
HGNC:23488	ZNF487	642819	ENSG00000243660	1
HGNC:23650	BMS1P2	642826	ENSG00000251079	5
HGNC:36575	RPL6P10	642828		1
HGNC:7016	MEP1AP1	642840	ENSG00000283246	1
HGNC:33632	CPSF4L	642843	ENSG00000187959	6
HGNC:16420	LINC00205	642852	ENSG00000223768	4
HGNC:41198	SPATA42	642864	ENSG00000203897	0
HGNC:42923	SETP4	642869	ENSG00000237211	2
HGNC:39735	SMARCE1P4	642879	ENSG00000253650	0
HGNC:39527	CNN2P2	642888	ENSG00000227069	0
HGNC:31363	RPS29P3	642892	ENSG00000225770	1
HGNC:44956	NIFKP8	642907	ENSG00000259449	0
HGNC:45196	CTBP2P4	642909	ENSG00000251102	0
HGNC:43644	LINC00535	642924	ENSG00000246662	1
HGNC:51354	CERNA2	642934		9
HGNC:49410	ADAMTS7P4	642935	ENSG00000218052	0
HGNC:33859	INSYN2A	642938	ENSG00000188916	3
HGNC:39077	FLVCR1-DT	642946	ENSG00000198468	3
HGNC:39610	SNX18P2	642952	ENSG00000232843	0
HGNC:42368	RBBP4P1	642954	ENSG00000249485	1
HGNC:31064	FABP5P9	642956		0
HGNC:48785	HNRNPA1P55	642958	ENSG00000249920	0
HGNC:39027	ALOX15P2	642959	ENSG00000188101	0
HGNC:33277	FAM163B	642968	ENSG00000196990	5
HGNC:16458	GRIK1-AS1	642976	ENSG00000174680	2
HGNC:37270	TMEM232	642987	ENSG00000186952	11
HGNC:22278	NFE2L3P1	642996	ENSG00000267497	0
HGNC:37717	DUX4L17	643001	ENSG00000259154	2
HGNC:36149	RPS26P28	643003	ENSG00000243538	2
HGNC:30973	RPL36AP8	643007		2
HGNC:40030	SMIM5	643008	ENSG00000204323	5
HGNC:42272	MTND5P10	643031	ENSG00000271687	0
HGNC:37718	DUX4L19	643034	ENSG00000258991	2
HGNC:49544	C11orf97	643037	ENSG00000257057	3
HGNC:37724	ACTR3BP1	643050	ENSG00000270242	1
HGNC:36244	RPL26P22	643101		1
HGNC:32968	KRT223P	643115	ENSG00000229028	1
HGNC:43978	TRIM51JP	643126	ENSG00000232717	1
HGNC:25659	ZC3H11B	643136	ENSG00000215817	5
HGNC:33861	SMIM15	643155	ENSG00000188725	2
HGNC:39138	MEP1AP4	643157	ENSG00000224537	0
HGNC:788	ATF4P3	643159	ENSG00000228218	1
HGNC:2588	CYMP	643160	ENSG00000240194	5
HGNC:23436	FAM25A	643161	ENSG00000188100	3
HGNC:33207	GGT4P	643171	ENSG00000280208	1
HGNC:35137	CCT6P3	643180	ENSG00000234585	3
HGNC:43618	FADS2B	643181	ENSG00000274150	1
HGNC:44476	UBTFL8	643182	ENSG00000224082	0
HGNC:39661	CALM2P4	643193	ENSG00000233662	0
HGNC:37486	RBPJP6	643198	ENSG00000227924	0
HGNC:37723	TAB3P1	643199	ENSG00000235462	0
HGNC:36493	RPL36P8	643205		1
HGNC:52330	GPAT2P1	643219	ENSG00000237510	0
HGNC:36395	RPL3P6	643220	ENSG00000213891	1
HGNC:23674	TUBBP5	643224	ENSG00000159247	2
HGNC:33862	GRXCR2	643226	ENSG00000204928	3
HGNC:37782	GAPDHP30	643228		0
HGNC:44606	NRBF2P3	643232	ENSG00000237415	0
HGNC:31658	TMEM72	643236	ENSG00000187783	2
HGNC:9945	RDXP1	643244		1
HGNC:34390	MAP1LC3B2	643246	ENSG00000258102	6
HGNC:33094	CCT6P1	643253	ENSG00000228409	5
HGNC:48700	RARRES2P1	643255	ENSG00000241622	0
HGNC:43625	SSU72P6	643263	ENSG00000236175	0
HGNC:36188	RPL21P106	643264	ENSG00000239201	1
HGNC:52285	NOC2LP1	643276	ENSG00000213225	0
HGNC:37004	RPS29P18	643284		1
HGNC:35133	HSPD1P1	643300	ENSG00000213430	1
HGNC:49215	RPL7P59	643308	ENSG00000225918	1
HGNC:134	ACTBP1	643309	ENSG00000229145	0
HGNC:38861	ST13P18	643310	ENSG00000234322	0
HGNC:33293	CT47B1	643311	ENSG00000236446	1
HGNC:29111	KIAA0754	643314		5
HGNC:48884	KRT18P57	643329	ENSG00000215867	0
HGNC:33952	CDC42P2	643336	ENSG00000234844	0
HGNC:34489	C15orf62	643338	ENSG00000188277	8
HGNC:36095	RPL5P4	643343	ENSG00000229994	1
HGNC:51279	SAPCD2P3	643353	ENSG00000232491	1
HGNC:52538	LINC01750	643355	ENSG00000231437	2
HGNC:36855	RPS27AP16	643358	ENSG00000224631	1
HGNC:42800	LINC00452	643365	ENSG00000229373	2
HGNC:37214	BTBD18	643376	ENSG00000233436	4
HGNC:32545	TMEM253	643382	ENSG00000232070	2
HGNC:13484	UNC93B4	643384	ENSG00000250381	2
HGNC:32951	SPINK9	643394	ENSG00000204909	6
HGNC:48995	PURPL	643401	ENSG00000250337	3
HGNC:38568	BTF3P16	643412		0
HGNC:23444	LIPK	643414	ENSG00000204021	2
HGNC:23452	LIPN	643418	ENSG00000204020	4
HGNC:49304	TPT1P13	643421	ENSG00000213498	0
HGNC:30994	RBMS2P1	643427	ENSG00000213250	0
HGNC:43981	TRIM43CP	643445	ENSG00000144188	0
HGNC:48345	KRT8P49	643447	ENSG00000271602	0
HGNC:44482	DUSP5P2	643459	ENSG00000235338	0
HGNC:37722	SURF6P1	643470	ENSG00000228518	1
HGNC:33410	KRT18P12	643471	ENSG00000215819	0
HGNC:23587	FAM25E	643479	ENSG00000231122	1
HGNC:51447	BRDTP1	643486	ENSG00000271209	1
HGNC:36849	RPL11P5	643499	ENSG00000242137	1
HGNC:16536	TARDBPP1	643503	ENSG00000233402	0
HGNC:35901	RPL7P57	643507	ENSG00000224401	1
HGNC:52871	KPNA2P1	643513	ENSG00000236530	0
HGNC:45170	LINC00865	643529	ENSG00000232229	4
HGNC:35717	RPL29P26	643531		1
HGNC:29274	KCTD9P2	643535	ENSG00000181819	2
HGNC:37479	VDAC1P10	643536	ENSG00000232809	1
HGNC:35696	RPL12P33	643550	ENSG00000244585	1
HGNC:3198	EEF1A1P15	643563	ENSG00000213704	1
HGNC:45063	AKR1B10P2	643582	ENSG00000263355	0
HGNC:44243	PKMP1	643586	ENSG00000236480	1
HGNC:41912	RNF224	643596	ENSG00000233198	1
HGNC:32673	NR1H5P	643609	ENSG00000227970	4
HGNC:35406	UBTFL6	643615	ENSG00000228970	1
HGNC:31462	RPSAP8	643617	ENSG00000230592	2
HGNC:53542	LINC02523	643623	ENSG00000224506	2
HGNC:35956	RPS18P8	643627		1
HGNC:37864	GLYATL1P4	643637	ENSG00000254399	0
HGNC:34519	ZNF862	643641	ENSG00000106479	5
HGNC:5216	HSD17B1P1	643646	ENSG00000108785	4
HGNC:49592	LINC01189	643648	ENSG00000232827	1
HGNC:44989	LINC00842	643650		2
HGNC:36158	RPL35P8	643653	ENSG00000226142	1
HGNC:31351	SLC35G6	643664		3
HGNC:39784	PSMC1P9	643668	ENSG00000255993	1
HGNC:44662	CCER2	643669	ENSG00000262484	3
HGNC:26851	CCDC168	643677	ENSG00000175820	7
HGNC:14284	MS4A4E	643680	ENSG00000214787	6
HGNC:39772	HNRNPA3P3	643689	ENSG00000214653	1
HGNC:44405	GOLGA8N	643699	ENSG00000232653	2
HGNC:27256	GOLGA6L4	643707	ENSG00000184206	5
HGNC:48608	CASC16	643714	ENSG00000249231	20
HGNC:20741	SCGB1B2P	643719	ENSG00000268751	2
HGNC:50560	LYPLAL1-DT	643723	ENSG00000228063	2
HGNC:53657	CASP17P	643733	ENSG00000235505	1
HGNC:37783	GAPDHP31	643739	ENSG00000235868	0
HGNC:33567	HMGN2P4	643744	ENSG00000249014	1
HGNC:40005	TRAF3IP2-AS1	643749	ENSG00000231889	6
HGNC:44430	CDC42P6	643751	ENSG00000237350	1
HGNC:48595	NKAIN3-IT1	643763	ENSG00000274956	3
HGNC:39781	PSMC1P6	643766	ENSG00000240255	0
HGNC:53392	LINC02453	643770	ENSG00000245017	1
HGNC:32928	PNPLA10P	643773		1
HGNC:35620	RPLP0P5	643779		1
HGNC:43991	USP46-AS1	643783	ENSG00000248866	1
HGNC:39422	HMGN1P38	643790	ENSG00000253954	1
HGNC:33902	KRTAP24-1	643803	ENSG00000188694	2
HGNC:33864	KRTAP27-1	643812	ENSG00000206107	0
HGNC:49589	CNTNAP3P2	643827	ENSG00000276386	2
HGNC:31705	PDCL3P2	643831	ENSG00000282989	0
HGNC:8885	PGA3	643834	ENSG00000229859	81
HGNC:23241	ZFP62	643836	ENSG00000196670	11
HGNC:49377	LINC01128	643837	ENSG00000228794	5
HGNC:8886	PGA4	643847	ENSG00000229183	76
HGNC:35719	RPL31P32	643851		1
HGNC:33865	TMPPE	643853	ENSG00000188167	4
HGNC:37275	CTAGE9	643854	ENSG00000236761	7
HGNC:33399	KRT18P30	643858		0
HGNC:39831	FEM1AP3	643859	ENSG00000217770	0
HGNC:51506	SPDYE10P	643862	ENSG00000274570	1
HGNC:36756	RPL17P34	643863	ENSG00000213432	1
HGNC:32970	KRT126P	643865	ENSG00000257402	2
HGNC:20146	CBLN3	643866		5
HGNC:49297	TPT1P6	643870	ENSG00000214460	0
HGNC:33574	HMGN2P6	643872	ENSG00000257179	1
HGNC:37940	EIF4BP7	643873	ENSG00000225031	0
HGNC:38666	CNN3P1	643875	ENSG00000218868	0
HGNC:50377	FKBP4P8	643880	ENSG00000276457	0
HGNC:44601	SOCS5P5	643884	ENSG00000216904	0
HGNC:31036	ARL2BPP2	643898	ENSG00000258071	0
HGNC:34517	RNF222	643904	ENSG00000189051	4
HGNC:33866	PRR21	643905		1
HGNC:36649	RPL7P27	643906	ENSG00000220069	1
HGNC:45034	SPDYE9P	643909	ENSG00000262461	2
HGNC:37078	CRNDE	643911	ENSG00000245694	37
HGNC:20403	MORF4L2P1	643915	ENSG00000250147	2
HGNC:36141	RPS3AP20	643932		1
HGNC:33916	PHKG1P1	643941	ENSG00000226075	1
HGNC:36494	RPLP2P3	643949		2
HGNC:35501	RPSAP43	643954	ENSG00000216471	1
HGNC:32473	ZNF733P	643955	ENSG00000185037	2
HGNC:36449	RPS2P18	643960		1
HGNC:37099	TMEM88B	643965	ENSG00000205116	2
HGNC:35700	RPL7P29	643971	ENSG00000214457	1
HGNC:36399	RPL6P13	643974		1
HGNC:43882	FOXN3P1	643976	ENSG00000176318	0
HGNC:35596	RPS3AP36	643981	ENSG00000214362	1
HGNC:37721	HSFY4P	643987	ENSG00000224482	1
HGNC:42951	FNDC10	643988	ENSG00000228594	2
HGNC:36157	RPS2P26	643992		1
HGNC:32693	VDAC2P2	643996	ENSG00000255776	1
HGNC:53690	PPIAP66	643997	ENSG00000226131	0
HGNC:647	ARAFP2	644000	ENSG00000224368	5
HGNC:36943	RPS6P3	644013		1
HGNC:35131	HSPD1P10	644016	ENSG00000216990	1
HGNC:32465	ZNF734P	644017	ENSG00000197990	1
HGNC:31978	CBWD6	644019	ENSG00000215126	6
HGNC:36007	RPL32P23	644020	ENSG00000214015	1
HGNC:2541	CTSLP3	644021	ENSG00000280913	1
HGNC:36567	RPL22P19	644022	ENSG00000241129	1
HGNC:36890	RPL7AP62	644029		1
HGNC:48885	KRT18P58	644030	ENSG00000254831	0
HGNC:33917	PHKG1P2	644032	ENSG00000228645	1
HGNC:42031	NONOP1	644035		0
HGNC:39130	HNRNPA1P12	644037	ENSG00000220157	0
HGNC:40037	C18orf63	644041	ENSG00000206043	1
HGNC:512	SLC25A5P6	644042	ENSG00000213332	1
HGNC:51268	LINC01529	644050	ENSG00000225872	2
HGNC:23586	FAM25C	644054	ENSG00000276430	2
HGNC:31855	PYY3	644059	ENSG00000181977	3
HGNC:42377	HNRNPKP4	644063	ENSG00000243547	0
HGNC:35797	RPS14P3	644068		4
HGNC:51826	GSG1L2	644070	ENSG00000214978	4
HGNC:18023	GLYCAM1	644076	ENSG00000257780	2
HGNC:39073	BCRP1	644079	ENSG00000225098	3
HGNC:36984	RPL18AP8	644082	ENSG00000218754	2
HGNC:40319	MSH2-OT1	644093	ENSG00000235760	1
HGNC:39787	PSMC1P12	644094	ENSG00000226126	0
HGNC:33867	SDHAF1	644096	ENSG00000205138	9
HGNC:44201	ARL14EPL	644100	ENSG00000268223	1
HGNC:42881	CBX3P9	644101	ENSG00000217241	0
HGNC:36327	RPL29P18	644103		1
HGNC:35896	RPSAP50	644109	ENSG00000224776	1
HGNC:36286	RPS14P9	644119		1
HGNC:35921	RPL23AP53	644128	ENSG00000223508	3
HGNC:39097	HMGB1P15	644129	ENSG00000238190	1
HGNC:35144	CCT8P1	644131	ENSG00000226015	4
HGNC:4436	GOT2P3	644138	ENSG00000233719	0
HGNC:37239	PIRT	644139	ENSG00000233670	5
HGNC:53433	EXOC1L	644145	ENSG00000250821	2
HGNC:37027	RPS14P8	644146	ENSG00000239528	1
HGNC:22004	WIPF3	644150	ENSG00000122574	15
HGNC:35178	DNM1P31	644153	ENSG00000261491	1
HGNC:36709	RPL10AP8	644154		1
HGNC:31444	DND1P1	644157	ENSG00000264070	0
HGNC:43846	SLC25A1P3	644159	ENSG00000213645	1
HGNC:51499	ACTG1P19	644160	ENSG00000237999	1
HGNC:1016	BCRP3	644165	ENSG00000215481	4
HGNC:36485	RPS26P20	644166		1
HGNC:21536	DRGX	644168	ENSG00000165606	5
HGNC:52402	MAPK8IP1P2	644172	ENSG00000263503	1
HGNC:35245	SYCE3	644186	ENSG00000217442	8
HGNC:31329	RPS26P8	644191	ENSG00000204652	1
HGNC:44222	NR2F2-AS1	644192	ENSG00000247809	5
HGNC:36590	RPLP2P2	644198		1
HGNC:36916	RPL12P27	644202	ENSG00000237169	1
HGNC:37784	GAPDHP32	644213	ENSG00000226443	0
HGNC:39290	PHBP11	644214	ENSG00000227621	0
HGNC:23270	TRPC6P	644218	ENSG00000223484	0
HGNC:33971	ACTBP11	644220	ENSG00000188460	0
HGNC:23556	RPL9P4	644223		1
HGNC:18613	AURKBP1	644233		0
HGNC:35775	RPL7AP43	644236		1
HGNC:37785	GAPDHP33	644237	ENSG00000240244	0
HGNC:44251	LINC00622	644242	ENSG00000260941	2
HGNC:43740	KANSL1-AS1	644246	ENSG00000214401	2
HGNC:50600	SNCA-AS1	644248	ENSG00000247775	1
HGNC:6885	MAPK8IP1P1	644253	ENSG00000262500	1
HGNC:31445	DND1P2	644256		0
HGNC:36503	RPS20P19	644309		1
HGNC:7401	MT1IP	644314		4
HGNC:35841	RPS7P11	644315	ENSG00000213326	1
HGNC:43902	ADAM20P3	644325	ENSG00000249162	2
HGNC:39168	TPM3P5	644330		1
HGNC:39744	ATP5PBP3	644333	ENSG00000214003	0
HGNC:35645	RPL37AP8	644338	ENSG00000176343	3
HGNC:32459	ZCCHC18	644353	ENSG00000166707	5
HGNC:51456	EEF1DP6	644357	ENSG00000229280	0
HGNC:21623	GCNT2P1	644378	ENSG00000205318	1
HGNC:36908	RPL23AP71	644384	ENSG00000237450	1
HGNC:35785	RPS2P47	644388		1
HGNC:48747	HNRNPLP2	644390	ENSG00000259917	0
HGNC:48365	LRRC37A17P	644397	ENSG00000263142	1
HGNC:44085	LARP1BP3	644403	ENSG00000232664	0
HGNC:18108	DEFB131A	644414	ENSG00000186146	6
HGNC:48701	RARRES2P2	644425	ENSG00000213543	0
HGNC:39307	HMGB3P15	644429	ENSG00000250897	1
HGNC:38052	AGGF1P2	644435	ENSG00000233435	0
HGNC:39303	HMGB3P11	644442	ENSG00000213301	1
HGNC:30443	TMEM30CP	644444	ENSG00000235156	3
HGNC:48812	HNRNPFP1	644449	ENSG00000227538	0
HGNC:45013	SHQ1P1	644451	ENSG00000231588	0
HGNC:45014	BEND3P1	644459	ENSG00000231345	0
HGNC:36760	RPSAP61	644464	ENSG00000214016	2
HGNC:45052	NDUFA3P3	644482	ENSG00000213032	0
HGNC:48856	ICE2P1	644491	ENSG00000248880	0
HGNC:44701	HSP90AB7P	644495	ENSG00000235838	0
HGNC:23645	CTSLP4	644496	ENSG00000230011	1
HGNC:33575	HMGN2P7	644498	ENSG00000226427	1
HGNC:36218	RPL39P21	644499		1
HGNC:39310	HMGB3P18	644502	ENSG00000220184	2
HGNC:39699	RBM22P6	644509	ENSG00000275643	0
HGNC:23737	RPL13AP6	644511	ENSG00000234118	2
HGNC:44100	FAM86MP	644517	ENSG00000186234	1
HGNC:35523	RPL31P44	644522	ENSG00000213657	1
HGNC:7837	NKX2-4	644524	ENSG00000125816	6
HGNC:39355	HMGN1P11	644534	ENSG00000248336	2
HGNC:41913	SMIM10	644538	ENSG00000184785	2
HGNC:29457	ELOCP3	644540	ENSG00000229919	3
HGNC:43870	EXOC5P1	644548	ENSG00000180673	0
HGNC:45234	TPM4P1	644566	ENSG00000232230	0
HGNC:45235	SPCS2P2	644573	ENSG00000270623	0
HGNC:39617	SNX18P9	644576	ENSG00000224185	0
HGNC:37097	LARP1BP1	644578	ENSG00000231442	0
HGNC:39339	DNAJA1P3	644588	ENSG00000215007	0
HGNC:45072	DNAJC19P9	644589	ENSG00000258608	0
HGNC:33996	PPIAL4G	644591	ENSG00000236334	4
HGNC:34500	SMIM10L2B	644596	ENSG00000196972	2
HGNC:37977	GEMIN8P2	644600	ENSG00000260451	0
HGNC:43661	BIN2P2	644601	ENSG00000248684	0
HGNC:3195	EEF1A1P12	644604	ENSG00000214199	1
HGNC:44696	ILF2P2	644616	ENSG00000257720	0
HGNC:22351	INTS4P2	644619	ENSG00000273024	6
HGNC:38076	TPTE2P2	644623	ENSG00000272281	2
HGNC:37970	FUNDC2P3	644625	ENSG00000187103	1
HGNC:36313	RPL21P107	644627	ENSG00000225239	1
HGNC:49156	BMS1P11	644632	ENSG00000225883	2
HGNC:7771	NF1P6	644637	ENSG00000224435	6
HGNC:48743	APOOP5	644649	ENSG00000260240	0
HGNC:39116	HMGB1P25	644651	ENSG00000230886	1
HGNC:39107	HMGB1P22	644659	ENSG00000250721	1
HGNC:32158	RAD21-AS1	644660	ENSG00000253327	1
HGNC:37218	CLDN25	644672	ENSG00000228607	4
HGNC:49157	BMS1P12	644684	ENSG00000224599	0
HGNC:34074	CDRT15P2	644694	ENSG00000227255	2
HGNC:44107	LIMD1-AS1	644714	ENSG00000230530	2
HGNC:49158	BMS1P13	644716	ENSG00000231701	1
HGNC:51337	SAGE2P	644717	ENSG00000198022	2
HGNC:5762	IGKV1OR-3	644731	ENSG00000204776	1
HGNC:20801	WASF4P	644739	ENSG00000188459	1
HGNC:44461	KRT8P47	644743	ENSG00000271647	0
HGNC:35146	HSPD1P4	644745	ENSG00000257576	1
HGNC:51442	BOLA3P3	644754	ENSG00000213630	0
HGNC:37995	PABPC1P13	644758	ENSG00000260307	0
HGNC:42983	TMPRSS11GP	644759	ENSG00000229009	2
HGNC:45152	PIGHP1	644761	ENSG00000259657	0
HGNC:43583	SLC9B1P4	644768	ENSG00000227367	0
HGNC:38683	ACTR3BP6	644773	ENSG00000226444	0
HGNC:7017	MEP1AP2	644777		1
HGNC:36707	RPS15AP11	644790	ENSG00000234093	1
HGNC:53972	LINC02604	644794	ENSG00000273142	1
HGNC:33868	C15orf56	644809	ENSG00000176753	2
HGNC:32554	FAM83G	644815	ENSG00000188522	21
HGNC:3210	EEF1B2P3	644820	ENSG00000232472	2
HGNC:36326	RPL36AP36	644834	ENSG00000237540	1
HGNC:52635	LINC01829	644838	ENSG00000236780	1
HGNC:37226	PHGR1	644844		2
HGNC:44506	PDCL3P5	644850	ENSG00000213089	0
HGNC:31995	NBPF13P	644861	ENSG00000227242	4
HGNC:36589	RPS28P3	644862		1
HGNC:45032	TRAF6P1	644871	ENSG00000226557	0
HGNC:49565	LINC01184	644873	ENSG00000245937	8
HGNC:45123	CACYBPP2	644877	ENSG00000177855	0
HGNC:48703	RARRES2P4	644881	ENSG00000250053	0
HGNC:23429	MEIG1	644890	ENSG00000197889	6
HGNC:36895	RPL7P7	644896	ENSG00000224315	1
HGNC:19258	TERF2IPP1	644899		0
HGNC:28126	GCC2-AS1	644903	ENSG00000214184	4
HGNC:36301	RPL32P18	644907		3
HGNC:35724	RPL10P5	644911	ENSG00000235644	1
HGNC:42982	H3P16	644914	ENSG00000178458	3
HGNC:39559	METTL15P2	644915		0
HGNC:53234	LINC02315	644919	ENSG00000251363	2
HGNC:35680	RPS26P15	644928	ENSG00000223416	2
HGNC:35615	RPS26P50	644934		2
HGNC:33540	ELF2P4	644935		1
HGNC:52344	RPL10P8	644937	ENSG00000254012	0
HGNC:33984	RASSF10	644943	ENSG00000189431	19
HGNC:37808	KRT16P3	644945	ENSG00000214822	2
HGNC:51500	ACTG1P20	644961	ENSG00000241547	2
HGNC:43881	TNRC18P1	644962	ENSG00000249661	0
HGNC:36513	RPS3AP26	644972	ENSG00000214389	2
HGNC:37258	ALG1L2	644974	ENSG00000251287	2
